"genome"	"D300424"	"D300425"	"D300438"	"D300439"	"D300448"	"D300450"	"D300451"	"D300454"	"D300464"	"D300468"	"D300475"	"D300481"	"D300494"	"D300497"	"D300498"	"D300499"	"D300500"	"D300502"	"D300503"	"D300504"	"D300506"	"D300515"	"D300518"	"D300525"	"D300527"	"classification"
"D300472:bin_000003"	0.00284766904855974	0.0024715618157311	98.5606197100965	1.37601517610594	27.1785832362917	0.00408344995642529	3.00461322385867	2.61082895108708	1.29015526781163	2.99590902789892	1.89391483571099	0.00768333347064232	0.00956386963478555	3.21727499922092	1.70532392324977	0.778971808792814	22.3641420080616	13.434066790197	0.0736632880297246	0.667912715898984	0.465781943055932	2.01888989621948	51.5030498714609	1.53553837242998	0.568566676827532	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__Borkfalkia sp904373255"
"D300474:bin_000012"	2.16370148650813	1.95267839318145	5.66627352378303	1.47410189367352	4.67651652888831	2.38385369868089	2.83358820183445	2.27109403293371	0.95278907956746	2.6381147065423	2.81527980414863	2.63179454734117	1.64574939197728	0.716435189442592	1.78419097447826	1.13050593710405	1.6897397064169	4.28667305816453	0.702440551211514	0.949578839973235	1.80932113130181	0.760525823869536	4.56972590238665	2.60917239020061	0.578144086922587	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter norwichensis"
"D300475:bin_000015"	0.227032073919494	0.196239043130011	0.75439123825493	2.68462005961936	0.840307595766326	0.300175026066364	0.367159372055337	0.198824137072832	0.628938149853334	0.165293947990951	34.4464528202615	0.469042486272391	0.550472945471245	0.406848167295115	0.143092552952608	0.268013416130682	0.59692860426723	0.535418574863053	0.886763254562311	3.23395252246877	7.12109745854853	0.402210204632995	0.473300288060566	0.113363972610169	5.91393461942602	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Egerieicola;s__Egerieicola faecale"
"D300479:bin_000001"	3.35838358916482	1.32211495142952	3.02358784674722	9.85952222935606	2.80981284905127	1.56933090794134	0.0078775468804142	0.00432492769905094	3.58621460188268	0.00679631495565147	4.40486163063161	1.82133517726283	5.5213108238009	0.168903872818293	0.00610123728973257	1.29029584050079	1.22256438349958	1.56075828339501	0.128821060750303	0.0637154527092325	0.76211404525419	0.925457296745132	0.623484666329254	0.00872708624987064	1.03798264777222	"d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus"
"D300479:bin_000005"	0.0965503791957881	0.074117750000143	8.13472330803074	0.0847550196760894	1.38923599812189	0.0627942048612322	0.040661821180634	0.0208456171875402	4.65865230368375	0.0248345933160201	0.172769847801259	0.209142447338366	0.0558027735822836	1.06870246470114	0.0277941562500536	1.28775301403605	1.97432872251538	0.331642617477492	2.03416336444258	0.0582476299190938	0.0792219237559399	2.13920640249255	1.26017331886817	0.0132965870949331	0.0407476056135045	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381;f__UBA1381;g__Ornithomonoglobus;s__Ornithomonoglobus merdipullorum"
"D300481:bin_000002"	29.8716686063575	28.0229014566999	11.2827818488315	8.30559925602632	8.85610656934999	17.2820864069582	54.6432267960668	45.167627926397	5.61406636250687	61.4673518508853	5.97658068989732	114.732912362801	91.2383643966296	12.0793881467152	52.9188563031367	9.82118467777521	5.06457577706818	5.58214110691843	6.6359795597026	4.93758646423389	6.52439367432579	8.65840383211518	6.92569617052831	49.3928439980181	1.337048005146	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Merdivicinus;s__Merdivicinus intestinigallinarum"
"D300482:bin_000009"	4.99694114071322	6.59643529740775	1.01081736137193	1.33363866973642	0.811009855192013	6.13185137270994	0.240182650317981	0.15408198102578	0.463055244407503	0.131781233261326	1.83684425235694	8.45063456717816	14.5748425384366	0.789743214682764	0.125531628545077	0.843336947213471	0.456850600876264	0.784437794851705	1.47238888667413	0.836997420127204	0.929392655320662	0.814921478287794	0.591419427608146	0.0968463925093467	0.67999296207584	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter sp900761655"
"D300491:bin_000003"	0.000178487603143524	0.00526538429273395	0.31860037161119	0.501371677230158	0.177595165127806	0.000356975206287047	8.92438015717618e-05	0.000356975206287047	0.0445326569843092	0.000356975206287047	0.0176702727112088	8.92438015717618e-05	0.000892438015717618	0.0648802437426708	0.000356975206287047	0.0518506487131936	24.8890253327455	0.136632260206367	0.156087408949011	0.206867132043344	0.00098168181728938	0.032217012367406	0.0847816114931737	0.00133865702357643	0.00107092561886114	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__CAG-273 sp944392105"
"D300492:bin_000003"	8.68976961494115	10.2761230694805	30.383384962645	6.15110644364573	71.1008911447411	34.4580038200966	38.8991601276743	5.79868398789609	5.68237100538873	48.6518521556884	2.95225060267708	89.6204876127352	54.1923493714454	15.4808915247602	1.95800306609045	7.94099630748128	29.0284359832225	48.4426154602016	6.47805857300423	3.77621339941242	2.85082170077841	1.57811970781962	45.090394776487	50.9900100222492	1.38752204336862	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_A;s__Lachnoclostridium_A stercorigallinarum"
"D300493:bin_000002"	0.167513696434645	0.14299591615017	0.278797992576153	0.255381310208646	0.293479298135719	0.185645108800709	0.444109493176863	0.371290217601417	77.992233589359	0.408800953306108	0.241140443815867	0.22344947061659	0.128755049757391	76.0269940271555	0.306839286194924	120.23600198687	0.0997594712772491	0.152905797402877	107.311755076673	0.123763405867139	0.236442426036806	34.1535615623845	0.206859595334281	0.296562372303228	0.0790588304382614	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__Fimenecus stercoravium"
"D300499:bin_000015"	0.761091993328449	0.797659206840428	0.887713342535754	0.865559214188275	0.66219095113829	1.2157861250525	0.774952146837022	0.647298658538653	38.5555926088028	0.513784094687457	1.19167830485408	0.754419951346929	1.76160339367333	46.522379355842	0.38391887976538	72.5729802205288	0.583306034892691	0.440465357111524	63.6058663836967	0.670374339646011	1.011717481905	36.670058799981	0.387568228694499	0.635502783212209	0.491150758904841	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Caccovicinus;s__Caccovicinus sp017889125"
"D300500:bin_000011"	0.0905509506519491	0.0738775140970359	136.215591082195	1.16483465804378	152.382971099968	0.104563732437461	0.275643834109949	0.15245551828668	0.626406821209321	0.167089119518386	1.73510166361874	0.176046657242036	0.192631405304636	0.406548048764481	0.114851597545812	0.309522838173656	74.0592368177859	60.3699019637406	0.492753263293075	1.00980717348001	0.680063359058909	0.315287590174025	78.9037570219114	0.133298803946993	0.258704332078096	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger stercoravium"
"D300506:bin_000004"	105.538998722313	65.8374898809117	19.5363263076788	86.8176808512713	4.5419734904271	62.9047001336207	66.0460552624136	56.1068965853563	1.37832223078349	9.29233680227058	113.484087428923	141.32083605614	139.330686927601	1.73429956402579	38.6714978201289	1.30967823737674	12.229574071726	9.88795365213744	1.80943928059378	53.7030108554653	139.001570287431	0.535575300646646	3.82925806357226	8.90352973305114	50.1774132196744	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum stercoravium"
"D300509:bin_000001"	0.0207055413204959	1.03780363505497	17.7163020396191	0.139515909373818	23.82462160007	0.0453549952734672	0.0212601540344378	0.0102911470253655	13.1469711367219	0.0228623685413809	0.0557693895685976	0.0184254668298461	0.0204590467809662	26.1526392786584	1.28115536920568	15.9281074026008	5.65292089866979	13.3808328311007	36.3927619343412	0.053674185982595	0.0436911571316416	5.87716930600695	11.8447404843864	0.0372822991038691	0.0206439176856135	"d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Massilimicrobiota;s__Massilimicrobiota merdigallinarum"
"D300511:bin_000002"	1.0764783318477	0.850146697261272	136.634355953826	1.28830786011169	202.924561509584	1.2524342286825	1.20672789977772	1.08213550025831	423.5840316993	1.17094406467251	0.851044660501052	1.47252501875247	0.808660795583458	278.498404917965	0.697717437308696	194.253514179139	59.0440462941955	128.607687044246	111.694549422999	0.763852429918459	1.00356371677761	204.201644829198	180.251124399637	1.34505913686576	0.30755240962449	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella merdigallinarum"
"D300511:bin_000016"	0.224835658114932	0.565545129534785	16.4188473084345	0.0812577759645568	20.6488034427223	0.455290802811092	5.09041191960538	1.62037895569709	2.16378330810184	3.44463288456113	0.0694006592781657	0.500021915997667	0.277377857649414	2.08966228009544	2.53185967917227	0.631911266059088	17.9143050774309	8.55212804337345	0.763744421254696	0.0478218308062502	0.0816511400252427	2.29246955081196	10.7992483374749	1.98109379934612	0.0212416592770418	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Merdisoma;s__Merdisoma sp002160825"
"D300514:bin_000003"	0.0130584332473267	0.0391752997419802	0.113543540150515	0.0372304267051443	0.196246950716917	0.0100948171911958	0.00426019808068815	0.00444542408419633	0.0468621788875697	0.00370452007016361	0.0364895226911116	0.0167629533174903	0.0139845632648676	0.0283395785367516	0.00342668106490134	0.0387122347332097	0.113821379155777	0.0919647107418116	0.0548268970384214	0.0406571077700456	0.011298786213999	0.0234310894437848	0.10280043194704	0.00648291012278632	0.0130584332473267	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__"
"D300519:bin_000006"	0.214515444020905	0.167054129336427	9.91868739258569	133.191845139933	10.1384157013101	0.132564361704922	0.140565502877784	0.111712902890796	0.171479002863843	0.0509769676240692	114.400922636643	0.285131576341999	0.275311993993487	0.116016547006502	0.0827390734920981	0.122320476415424	5.7045105827215	4.41135644801056	0.115228555830387	138.266326469998	61.2651622635471	0.0764351440831763	6.17342594721591	0.0350959146900548	11.89690893287	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger avicola"
"D300521:bin_000005"	0.000264344352576623	0.00387705050445714	1.50685092447094	2.49091683432952	0.765717474630285	0.00193852525222857	8.81147841922077e-05	0	0.203368921915615	0	0.0730471560953402	0.000528688705153246	0.018680334248748	0.305053382873423	0.000352459136768831	0.172704977016727	1.14346555446228	0.578914132142805	0.695578106413288	0.91278104944708	0.00334836179930389	0.139926277297226	0.457756303878519	0	0.00326024701511169	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__CAG-273 sp017886645"
"D300521:bin_000006"	0.0956337328698173	0.0844884482120567	2.4188143909833	1.45535846111662	2.85570954956751	0.124395757793071	0.340686185215936	0.16602878886948	1.95934104283432	0.322709919638902	1.0511801058826	0.236280034744526	0.137194858883918	1.58018564928354	0.116054770565327	1.27300722310319	1.56810559881577	1.56889655450116	1.21052172395742	0.746086926509191	0.509303556328508	0.785706615840973	2.50862381380616	0.176383117841851	0.378364437865398	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium faecigallinarum"
"D300526:bin_000001"	0.00120856631806243	0.000497644954496293	0.0525370887675372	0.0443614930865267	0.0315649085423363	0.000284368545426453	0.0858793007187889	0.0311383557241966	0.0113747418170581	0.145170142440204	0.0483426527224971	0.00327023827240421	0.00277259331790792	0.0425130975412548	0.135288335486635	0.0194081532253554	0.0297165129970644	0.0386741221779976	0.0381764772235013	0.0231049443158993	0.0723007026746757	0.49707621740544	0.024455694906675	0.154412120166564	0.0245978791793882	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__"
"D300526:bin_000014"	0.658669725244886	0.814477202665877	9.31770677178705	3.22912821398533	13.876033319204	0.935027308878898	0.539305507326053	0.279139860016529	0.707291145306589	0.549294335650174	3.61258063280216	1.56924949082822	2.87701061278801	0.89812793849436	0.757919453250763	0.517320962795339	1.94987402217429	1.61860068830173	1.39332752349427	1.43784394561455	1.89769493723002	0.678008826657796	9.71630207189889	0.494241752146914	1.77413449919329	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia stercorigallinarum"
"GEXTRA:bin_000001"	0.00727314094321449	0.000699340475309085	6.99340475309085e-05	0.000279736190123634	6.99340475309085e-05	0.0105600411771672	0.0231481697327307	0.0116789859376617	6.99340475309085e-05	0.025246191158658	0	0.00447577904197814	0.0109097114148217	0	0.0220292249722362	0	0.00230782356851998	6.99340475309085e-05	0.000209802142592726	0.000139868095061817	0.0378343197142215	0	0	0.0111195135574145	0.000139868095061817	"d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium animalis"
"GEXTRA:bin_000002"	0.00538434886835033	0.00766684458428145	0.056418612055323	0.0317208378983248	0.0413775505426487	0.00965671264432396	0.00831062542723638	0.00848620202076954	0.0482835632216198	0.0106516466743452	0.0158018934179847	0.019079323163937	0.0692357033832439	0.0379830697343409	0.0465863228174659	0.104585124214587	0.063558726859005	0.00743274245957056	0.0627393694225169	0.00427236377597363	0.0149825359814966	0.043425944133869	0.118045996385463	0.00766684458428145	0.00591107864894982	"d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B faecium"
"GEXTRA:bin_000004"	0.0282047408609566	0.133287938000686	0.0751670035566269	0.0649667453326402	0.0646244547882111	0.04860525730893	0.00109532974217307	0.00684581088858169	0.0760569589721426	0.0464830559334697	0.0298477354742162	0.123566886538899	0.0833135185140392	0.00588739736418025	0.00410748653314901	0.0492213802889023	0.0442923964491235	0.0358720490561681	0.00650352034415261	0.00451823518646392	0.00540819060197954	0.0121170852727896	0.0169776110036826	0.00698272710635332	0.00273832435543268	"d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri"
"GEXTRA:bin_000006"	0.0049552083677445	0.00421562502927517	0.0373489585927011	0.0406770836158131	0.0290656252018446	0.00458541669850984	0.00310625002157118	0.0104281250724175	0.025367708509498	0.00199687501386719	0.0210781251463759	0.00502916670159143	0.00813541672316262	0.00636041671083623	0.0053989583708261	0.0288437502003038	0.0204864584756004	0.014347916766305	0.00621250004314236	0.00236666668310185	0.00717395838315249	0.00924479173086661	0.009910416735489	0.00184895834617332	0.00147916667693866	"d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus;s__Pediococcus acidilactici"
"GPB:bin_000001"	14.4400619744529	12.7186377182764	44.9806546629706	23.6233519969707	28.117692203186	12.2227915097312	3.80655819210346	3.09622950203643	13.0950299032516	2.02125168738745	11.025685866992	31.3139003147863	27.2196552092939	11.0213138352763	1.53115054531159	7.51993068342444	16.5624123787032	20.691778267895	6.38388895473032	12.8216514572957	37.6706537668847	9.25298960251367	23.7264018684835	2.04820652755175	6.45369693220677	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster excrementipullorum"
"GPB:bin_000002"	0.125544182162208	0.494032684240317	0.000944237032871514	1.2833755005112	0	0.58267293570113	0.223036655806192	0.121137742675475	0.125583525371911	0.753501152231468	3.09036977895936	0.291061065382644	1.25658277470347	0.0434349035120896	0.606947696087869	0.0229370912568372	0.174251075774497	0.158199046215682	0.0121963950079237	1.19414510090484	1.4577052627051	0.000314745677623838	0.105203742745768	0.112796982218443	0.982203230234889	"d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Proteus;s__Proteus mirabilis"
"GPB:bin_000003"	0.539305351598516	0.666754104708617	0.841708258288853	0.62537717414301	0.58392217389709	0.488052606473382	0.442811226732308	0.281519267206753	0.533020742333362	0.544770229220388	1.21226599589197	0.757822386793108	1.13755331183294	0.826757914509016	0.550430281043042	0.612339537530828	0.346824554788131	0.434691979979811	1.161052285607	0.346473241226725	0.839288098199167	0.302832289932056	0.476303119586356	0.552694301772104	0.626704358708322	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter merdavium"
"GPB:bin_000004"	32.6119755771697	6.04617233226577	1.32395106097523	2.51742565019608	1.26251741631378	15.6269732913028	46.7453550531662	13.2781167071193	11.4772146222033	43.3307461075686	2.38452170919977	82.9437763890026	41.8709501332463	30.5257058100231	26.5471770866821	7.74955550859682	0.842751965861068	0.934435611845178	108.771909076961	1.53770840056853	1.70487700355686	11.0333145256336	1.08475197644234	33.5430500777568	0.776370018514121	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter stercoravium"
"GPB:bin_000005"	2.22062307302768	4.93232918480016	5.4769764605337	7.79668672630359	3.30054720586522	2.92034745423669	2.89482801626687	1.81816027004528	1.66417970292007	3.22106478968837	16.6608036939386	6.64292901121482	12.3572561819288	2.25006346631058	4.26520189818542	1.4077226426973	2.56606588179627	2.3086119685278	3.67685923061553	3.42522029344695	7.8547035735631	1.13342191295656	2.28787742517732	2.85538586409216	8.44490703348496	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__"
"GPB:bin_000009"	0.921619262433183	0.267345847763001	0.00610666654943906	0.0446675421785261	0.001175461636277	0.964251249095229	1.78331865121225	1.08426301517951	0.0193521123045604	5.42802380816313	1.08179741272293	0.931567681647527	3.36078816709598	0.00232225347654725	2.09748227585428	0.0402237237974789	0.0133887947351551	0.00240826286456752	0.00108945224825673	0.0485953042314516	15.1487188328258	0.00673740206158769	0.0384748662410667	1.95674224725711	0.519123996294333	"d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae"
"GPB:bin_000010"	5.14254542841782	63.0991600367322	2.57409318064788	14.2499103438322	0.62314975825924	22.8861155527768	103.132545535564	7.6703136295653	11.8965698716199	12.7902953264714	9.37986294108786	18.8351379066278	37.7340278088537	1.24289604863682	8.1848045243433	19.6473377002768	7.37118661907694	1.46667406185614	0.957666531998586	10.7439602626217	9.40129218330574	4.27885242626292	36.2406617349997	16.3868469832354	10.7219952893483	"d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli"
