"genome"	"D300419"	"D300420"	"D300430"	"D300431"	"D300432"	"D300436"	"D300442"	"D300444"	"D300445"	"D300446"	"D300449"	"D300452"	"D300453"	"D300462"	"D300463"	"D300479"	"D300482"	"D300487"	"D300492"	"D300501"	"D300512"	"classification"
"D300472:bin_000003"	0.00225664339697187	0.433759098660808	0.00317004667669858	34.1904041075208	0.000214918418759226	0.167690096236886	0.932960855833799	0.000107459209379613	0.00779079268002194	0.00494312363146219	0.00440582758456413	76.322043788195	11.1294965858418	0.0325064108373329	25.7538890383368	0.00483566442208258	0.00548041967836026	1.28671657311148	0.00967132884416516	0.000161188814069419	0.828080667479297	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__Borkfalkia sp904373255"
"D300474:bin_000012"	2.12236965173248	1.2007800882214	0.951886199681584	1.45428869617791	0.615362802218142	2.99124106190713	3.49886019774407	0.396966189823474	2.39759753694367	3.51521235567716	2.94654850755627	0.810083897605395	2.02450750410225	2.6881242202211	1.34794950961918	1.45423853618425	0.528836813155027	1.72756034163637	1.52972932664221	0.979574516181781	1.86660384406127	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter norwichensis"
"D300475:bin_000015"	0.284360333710284	0.387231866199593	0.0683529251351725	0.540588762748695	0.344957977016994	0.486377822124248	0.844337301030135	0.339255563907831	0.631295147271788	0.402742429856517	0.294244516432834	0.528119486083324	0.629622439426434	0.243226927149518	1.07555114456302	0.346934813561504	0.306181567874683	0.306257600049472	0.69835552543555	0.163773304495174	1.02263275090998	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Egerieicola;s__Egerieicola faecale"
"D300479:bin_000001"	0.359046229872996	0.00756862347333914	0.0194621746457292	6.52994574790099	8.98550067988893	15.4299518748819	6.52407620316657	26.7187082470708	3.47793694770287	0.0651828388928391	0.0301972630415878	0.564403064726147	2.38025485151339	0.0130520139489216	3.09139653460019	37.9144014428783	20.285532756436	0.0158323246125972	0.0383837333290771	6.4246028660884	0.407469973932013	"d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus"
"D300479:bin_000005"	0.0355576474248371	0.0426777553530916	0.0343995575810849	10.9444637300558	0.0412194199942925	7.30879078835322	8.42325924799079	0.031225533564875	0.0542586537906139	0.039546623553317	0.0225184136285157	0.0196446351273527	0.329197761140681	0.0284804317130179	0.00600491030093751	21.699172294602	0.08085182798048	0.0494976177662992	0.059705965277893	0.0417341265915157	0.0434498152489264	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381;f__UBA1381;g__Ornithomonoglobus;s__Ornithomonoglobus merdipullorum"
"D300481:bin_000002"	0.970822620975367	0.889077699022789	0.242286254991287	92.598542961159	50.2730253280473	58.0034616195391	13.7438225308255	124.627657303055	262.194295343183	0.996901691225164	1.1100635048237	5.2414864290551	69.4147578730324	2.09074838628339	54.3790300551541	117.584783243782	137.515191609148	200.677937208241	0.723503562953418	1.21270218481266	2.47283472545975	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Merdivicinus;s__Merdivicinus intestinigallinarum"
"D300482:bin_000009"	0.789743214682764	0.16338894632264	0.0510759061702033	0.43670798999224	2.2901878808025	0.543760571498625	1.05744211022624	2.08219743895095	0.463235089147539	0.96567633162291	1.13351643526144	0.879485739960692	3.92034556567315	0.167615297713484	1.52216091847908	0.492909471253467	85.850370375255	0.275162452254968	0.448442859279584	9.31739629178131	1.5923453282781	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter sp900761655"
"D300491:bin_000003"	0.00151714462671995	0.00446219007858809	0.00437294627701633	0.0127618636247619	0.000178487603143524	0.00142790082514819	0.00821042974460209	0.000178487603143524	0.0126726198231902	0.00508689668959042	0.00124941322200467	0.0128511074263337	0.00098168181728938	0.00571160330059276	0.29530773940096	0.00526538429273395	0	0.00142790082514819	0.000178487603143524	0	0.160281867622884	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__CAG-273 sp944392105"
"D300492:bin_000003"	83.205810793326	42.7560371007198	7.11368572361816	44.6805622955324	118.406480471393	20.3866211568686	18.2656622903147	44.606141892489	39.2848794932355	32.6736785213518	48.1164776574418	52.5130722039267	37.2781073119592	12.6053685838227	96.0106893938183	70.0091053777827	70.1569961361711	22.1202772450306	362.502642791415	41.6219968313647	1.76147891361593	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_A;s__Lachnoclostridium_A stercorigallinarum"
"D300493:bin_000002"	0.169422266157388	0.429428187617298	0.21060332825197	0.0497696258469278	0.0444843558454842	0.52771952833859	0.517295801391298	0.0319318395920555	0.396835689275062	0.241507476454856	0.30493071647218	0.136462735176163	0.148941844901794	0.302508301054852	0.172431933797099	0.237763743537167	0.102402106277971	0.178818301715511	0.295167648275069	0.0807471805776115	0.219925957282295	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__Fimenecus stercoravium"
"D300499:bin_000015"	0.16481049557667	0.426568341492557	0.409501184379607	0.265628367507377	0.403160901391643	1.70748981561327	3.31453038039978	0.297440368778382	0.591231388627646	0.268761646890964	0.34698304514945	0.19931343090652	0.751176085632157	0.718331945270087	0.387347056032128	0.44337746383274	0.264891125299474	0.433498418246843	0.195000563990289	0.514963682220102	0.433056072922101	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Caccovicinus;s__Caccovicinus sp017889125"
"D300500:bin_000011"	0.355286100207354	0.160526171087197	0.300742677434632	0.546232424158036	0.118310448746033	0.143586669055343	0.103410782037388	0.0840766907130732	0.185270260442627	0.645031404595128	0.404862967410527	12.9215585760885	0.128420936869757	0.148730601609519	27.9034395171089	0.183851244565613	0.181013212811585	0.115915859453572	0.564058811113023	0.0297993334172918	3.43951710889705	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger stercoravium"
"D300506:bin_000004"	0.886695471525129	101.766680646451	16.9818685445094	3.09992294862917	140.70304011548	53.82215763345	6.1516839138195	29.4988929961279	1.91758429322436	17.4413092881039	6.74858820431293	6.87358698514567	44.2740297866945	82.7552204742073	12.1372879868135	0.78007197963503	173.655609632397	77.4421285685026	0.676725609339797	111.853660915448	65.5843322377084	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum stercoravium"
"D300509:bin_000001"	0.0518871005710046	0.123000775225327	0.0814048216796877	0.162316654280316	0.00468339625106455	0.0704974383054979	0.0857800997563401	0.00542287986965369	0.355445126001846	0.0798026071727446	0.0883066687865197	1.14971215600146	0.162686396089611	0.0835616489005727	0.50426620424291	0.143767940180705	0.0112155015486019	0.0459096079874091	0.0312431828853911	0.00973653431142367	0.666582858523227	"d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Massilimicrobiota;s__Massilimicrobiota merdigallinarum"
"D300511:bin_000002"	0.966028853354821	0.88444889302085	0.613263994607431	6.48863747248491	0.62956202740943	1.78205294750447	1.71950980785383	0.337499483671137	1.5546437570303	1.2663077607371	1.54157839189151	7.90046017622828	0.840044610813752	1.42690848617167	1.6120685062142	1.05582517733277	0.49531652306239	0.578602613551941	1.93717609717638	0.587806736759682	0.528855450068155	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella merdigallinarum"
"D300511:bin_000016"	0.128349073515247	0.118571166863911	0.0420899544933977	0.0625448856490676	0.215900674450779	0.244054302222732	0.233489667450023	0.0548461890327852	0.216687402572151	0.132395103853731	0.169146546094963	0.0892374469099005	0.366390525096065	0.204268337227638	0.147342938159798	0.16021156243081	0.166954946328284	5.54637706080622	0.351330301058374	0.220002899655076	1.92973169199369	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Merdisoma;s__Merdisoma sp002160825"
"D300514:bin_000003"	0.0286174175420139	0.12882468543994	0.035933844680587	0.0629768411927814	0.0152811452894249	0.0275986745227189	0.0398235907542588	0.000740904014032722	0.15373758291179	0.0398235907542588	0.0488996649261597	0.527431044989544	0.0290804825507843	0.0429724328138979	0.198840114766032	0.0603836771436668	0.021578829408703	0.0263020924981616	0.0110209472087367	0.00500110209472087	0.0664961352594368	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__"
"D300519:bin_000006"	23.4782577070588	0.211484708728154	0.0517649588001844	0.0837089087857783	0.32477359397118	0.152688444048788	0.147899882286241	0.0638878999711878	0.0892854617244399	67.3103274931738	24.3468058272554	0.980261023087333	0.481098920371269	0.153961352871743	2.07799334612169	0.0554624558573405	0.327016338087816	0.137352923467468	0.796356005523212	0.189663414620348	126.978292257441	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger avicola"
"D300521:bin_000005"	0.00246721395738182	0.000176229568384415	8.81147841922077e-05	0.0582438723510493	0.00995697061371947	0	0.0336598475614233	0.00405328007284156	0	0.00105737741030649	0.00255532874157402	0	0.00828278971406752	0	1.37864391347128	0	0.0252889430631636	0	8.81147841922077e-05	0.00652049403022337	0.267868943944311	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__CAG-273 sp017886645"
"D300521:bin_000006"	0.196876060599669	0.212335648995918	0.0445811386310427	0.647576991147049	0.104621865658334	0.367147248145329	0.423161291683365	0.0593935814665181	0.417049361387173	0.293085033967951	0.19759511122275	1.17571967380029	0.256772977502344	0.0931889607513408	1.87212020225456	0.269356363406267	0.107066637776811	0.0895937076359341	0.633483598934655	0.0481763917464493	6.80631748290098	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium faecigallinarum"
"D300526:bin_000001"	0.0877276962640608	0.0316360006786929	0.0174175734073703	0.0346218704056707	0.00241713263612485	0.0318492770877628	0.0295032365879945	0.00127965845441904	0.0287923152244284	0.132018097214231	0.145241234576561	0.0642672912663784	0.0127965845441904	0.0287212230880718	0.170265666574089	0.0261619061792337	0.00127965845441904	0.040806886268696	0.114884892352287	0.00191948768162856	0.0402381491778431	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__"
"D300526:bin_000014"	3.99717332882493	2.90779809734866	4.23695081969207	9.00435859559202	5.98581677600151	1.32007611578405	2.17888729621726	4.6954334786604	1.65057406115656	4.6834377624538	3.37102430949374	2.91582564887855	1.96364857082216	1.45262193820367	2.15913769501021	3.40587118090756	6.34258670819911	1.61486057906621	7.79858386693239	5.19811328213134	1.53358161982611	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia stercorigallinarum"
"GEXTRA:bin_000001"	0.175394591207519	6.53813410366464	0.0110495795098835	0.00937116236914174	0.120216627705632	0	0.000139868095061817	0.421492504468786	0	1.63435869079733	0.157631343134668	0.0207004780691489	0.0124482604605017	0.0721719370518976	0.0104201730821054	0.00125881285555635	0.61807711207817	0.0353866280506397	0.0481146247012651	0.312115654130445	0.0041261088043236	"d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium animalis"
"GEXTRA:bin_000002"	0.488746710865148	0.527783240160688	0.570975082169846	0.203434746373758	0.336170651084829	0.0321890421477465	0.0171479806350722	0.0738592203462839	0.0180843891339158	0.238433014018035	0.153161315092096	0.0921777116049105	0.0145143317320748	0.0704062140067983	0.159247970334579	0.133204108960493	0.0870859903924488	0.0262779634987967	0.473120394040696	0.105638583775786	0.0103004934872789	"d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B faecium"
"GEXTRA:bin_000004"	0.0147184934104506	0.00308061489986176	0.0044497770775781	0.0479206762200718	0.33729310248042	0.0523019951887641	0.0648982872237544	0.569092259167796	0.267534289525772	0.0217696786256898	0.00581893925529444	0.00753039197743986	0.78521450892032	0.00335444733540503	0.0431970667069505	0.0838611833851257	0.455588714635111	0.00492898383977882	0.025808707049953	0.0413486977670334	0.00616122979972352	"d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri"
"GEXTRA:bin_000006"	0.0136822917616826	0.0238885418325593	0.0155312501078559	0.0207083334771412	0.0208562501448351	0.0173802084540292	0.0124989584201317	0.027512500191059	0.0107979167416522	0.0269947918541305	0.0184895834617332	0.0056208333723669	0.00421562502927517	0.0116854167478154	0.0281041668618345	0.0309145835480179	0.0251458335079572	0.0104281250724175	0.0204864584756004	0.0158270834432436	0.00769166672008102	"d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus;s__Pediococcus acidilactici"
"GPB:bin_000001"	6.04897687231355	2.14518614015361	2.05409612399516	10.0380402891756	4.80226131597432	18.2395743303204	9.82962806656472	4.36570852929189	4.58709231707564	8.41988269947304	8.08992076866821	2.87296682458975	17.278377737759	2.40674926072918	3.57874282047354	4.20202833365612	4.49636362585237	9.69770833273112	11.604275485693	1.89720883714073	6.75023630650761	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster excrementipullorum"
"GPB:bin_000002"	18.3965701114357	4.80018632944115	12.0215931272134	5.9706074748951	12.6334193813044	1.37244852727875	1.05522422744362	14.1063898093743	19.7502912708958	18.2053227690695	13.8978707979485	14.2255997347743	0.218354813851538	11.7771144221191	20.0952131903619	22.4251967553917	15.9280197618319	8.27493926719862	35.290701730734	5.75760333756317	0.060313140474668	"d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Proteus;s__Proteus mirabilis"
"GPB:bin_000003"	1.57368958089854	0.952996587574274	1.23537462126446	2.93717654755576	1.74259333425456	0.753567589216079	0.728819500557027	1.36844439135706	0.829021935238077	2.12220715477392	1.5966420669104	1.27554147178523	0.713049425133909	0.56682491390866	1.88913012420105	1.32683325175052	2.63110436589073	0.594851929140835	2.58426255770325	1.31118028084787	0.931839704209595	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter merdavium"
"GPB:bin_000004"	0.639451416848442	20.7924411097518	1.88824429552508	1.68279636987536	1.03307489084947	20.0815193965685	21.091906786426	1.08339819551895	16.8419683289955	1.04745297789789	0.685993471352595	1.26867945362024	17.5137704417029	15.9775091862594	1.55824852492342	2.79196308503954	11.9748924989022	16.2001828071068	1.23044681305966	0.691081820340512	7.24809638173261	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter stercoravium"
"GPB:bin_000005"	19.1661944536869	15.5215335764473	22.8548497786765	47.7293238279334	28.8197193482087	7.18554935242211	10.3038053646644	19.1564917507088	8.50853948623523	23.1035313851428	15.1701761062743	12.1905158958187	8.90508762781318	8.04629872894591	5.63275136314116	18.2651057572472	27.4898176999455	8.39313713197847	40.0054406024005	15.2119110204541	2.40141898708211	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__"
"GPB:bin_000009"	14.6436430365748	0.0610666654943906	0.513103339132915	19.133935156949	11.5491972743816	21.5464411513255	18.1627458172201	4.28515972994581	28.8179901823151	0.0774084492182416	0.0847192471999644	20.436690687496	0.0176605943401618	0.0412845062497288	55.2033481734569	14.1049949091999	2.75892313952615	1.68575533540125	104.395500218177	5.35726675161846	0.00260895143661481	"d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae"
"GPB:bin_000010"	38.992302490141	56.6229279025751	352.413216296056	40.7995754488954	56.5467595519272	42.3525967514529	15.8814635164	93.7160953147483	55.7368917640489	54.1883138778924	62.4992673089977	52.4742581227858	6.39524220401017	30.1831506910615	62.8057369863048	142.996041262636	74.9383436582364	5.81731444954895	149.10293410445	101.517726080081	2.75696655210426	"d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli"
"GPB:bin_000012"	0.950714945275111	0.710926188469039	0.697625523611632	1.06216924172897	0.798567396566293	1.33907175174906	1.25497236375547	0.604407832797958	1.33997604624361	1.15301315949444	1.27546970563205	1.02305850483948	0.942689331635939	0.878409064648013	1.71469307742469	8.60236513201192	0.873661518551601	1.64299005979396	1.8541051453352	0.58760302677415	9.17791089885868	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Choladocola;s__Choladocola sp944381625"
"GPB:bin_000014"	1.56023963450018	0.499828819526743	4.41318698083959	0.88459893368641	0.424591142023489	1.17615060975665	1.06032000305128	0.360477924983904	1.24734715672412	1.3927370440901	1.4566232313243	1.25188775283174	1.09514637519672	0.660021050203555	1.21238456669545	0.846821174071017	0.856765079546703	0.790381564453308	0.637045633899001	0.624059529031209	2.56180432391886	"d__Bacteria;p__Bacillota;c__Bacilli;o__CAJFEE01;f__CAJFEE01;g__Harrysmithimonas;s__Harrysmithimonas galli"
"GPB:bin_000015"	14.1029855316477	26.4442883442506	12.7603491013448	3.45972927647272	2.68042439114912	14.7976586510115	22.6711834392445	1.54155354773765	56.2942368725525	20.4577272626263	25.1451582693388	13.6255844498041	12.8784006746299	13.6751513920158	4.21293034856166	16.3476537303922	18.9535329036473	32.1139673149667	36.0367687144428	1.8609464731858	10.6452908807505	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter pullicola"
"GPB:bin_000016"	173.427896437886	1.64321343304533	1257.40898078599	1.17218335293058	1.24954464108625	2.23972650617953	1.71298777393284	0.923050168759849	1.93744206783242	124.088955393865	123.694221019424	1.92836330509019	1.77078496772848	1.48090390946584	2.08202029892004	1.1695407083765	2.51349595732214	2.55245365284516	2.36955707572342	1.43764126071763	2.50902051089991	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fournierella;s__Fournierella sp002161595"
"GPB:bin_000017"	12.0032781022095	5.87346390082316	60.7883184255181	0.311690487580331	9.87052314246516	1.63498943967073	1.67624072586468	2.51120906744169	6.79605420517727	7.44194357444581	7.90112327604881	0.568252333200953	0.0544093887645317	4.33168121344501	0.494338490143693	10.8532768611452	4.96030850602932	0.839664641851397	0.445852362986497	10.5981112129035	3.04497955628565	"d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Thomasclavelia;s__Thomasclavelia ramosa"
"GPB:bin_000019"	0.106069962705449	0.043104921493627	0.104676270093646	0.0751100768289644	0.0612727001832042	0.0426071741322687	0.0320549300714732	0.0565938749864364	0.133894040205377	0.129165440272474	0.154650105174017	0.128219720285893	0.119708240406666	0.0265299343603963	0.157039292508537	0.0642591843513539	0.0679425148254052	0.0985042028128035	0.200144214002164	0.00482814940517531	3.39070480030874	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__HGM12998;s__HGM12998 sp900756495"
