"genome"	"D300433"	"D300436"	"D300438"	"D300443"	"D300445"	"D300448"	"D300470"	"D300474"	"D300479"	"D300488"	"D300489"	"D300491"	"D300500"	"D300502"	"D300508"	"D300511"	"D300514"	"D300518"	"D300521"	"D300526"	"classification"
"D300444:bin_000010"	14.7217257642708	46.9274238230611	38.2914578520748	7.64522489440975	13.7744621057016	26.3304777794593	36.5469205918807	13.9623014359273	29.4136692627005	6.88519085038765	14.6251092798101	16.6255395202069	9.99253645474409	13.7664419994672	6.35267455690867	12.212792647892	6.1863159790533	18.2849041902163	9.63632179480285	6.34648359771022	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster excrementigallinarum"
"D300452:bin_000016"	127.11411452637	146.779258954672	42.894590794611	33.7131121782756	118.138557740416	32.7624885246563	226.536329750792	42.2794928532438	58.3026836201383	26.9892927154421	30.7873631010201	22.8626582719092	12.1697849889817	39.6333485361983	23.7936982064306	20.9714630729783	10.1986608900117	23.3377749121498	17.7808132903836	31.8025609779107	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella sp904392525"
"D300458:bin_000001"	0.0426682056658859	0.0731675006905985	0.232056504821867	0.121766124833512	0.00670060269482323	0.0740147033301739	0.215189470452139	0.342808995340899	0.0172521264786253	0.297291108069169	0.130546224916384	0.0822556744605887	0.0627700137503556	0.0546060610417204	0.0134012053896465	0.247152115490664	0.228975767950684	0.109366158927	0.199169638721987	0.175447964813877	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Coproplasma;s__Coproplasma stercorigallinarum"
"D300462:bin_000001"	0.0733655432877971	0.00106326874330141	0.885064901924091	0.128921335125296	0.168262278627448	0.47267611983464	0.00239235467242817	0.206858934009289	0.00361511372722478	0.0019670471751076	0.394047396267501	0.0983523587553801	0.618131283918273	0.757632143039418	0.171133104234361	0.147900682193226	0.199043908746023	0.544606250318981	0.205370357768667	0.0646467395927255	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes excrementavium"
"D300472:bin_000003"	0.134216552515137	0.167690096236886	98.5606197100965	5.63231327081834	0.00779079268002194	27.1785832362917	0.700687774759766	8.73380097193273	0.00483566442208258	31.2753581346801	73.0478691376076	19.4401769208423	22.3641420080616	13.434066790197	4.03863946611399	131.592935918133	8.1573360432158	51.5030498714609	6.91097040322636	8.93937043947593	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__Borkfalkia sp904373255"
"D300474:bin_000012"	2.46200296880283	2.99124106190713	5.66627352378303	19.8902432458733	2.39759753694367	4.67651652888831	4.52804294765537	47.7214154080131	1.45423853618425	6.87974409040035	12.1596853430158	8.2580403961837	1.6897397064169	4.28667305816453	19.4955342557645	6.2212436936348	17.0431118457507	4.56972590238665	8.07239825964886	5.9683370056022	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter norwichensis"
"D300475:bin_000015"	0.389208702744103	0.486377822124248	0.75439123825493	0.408064682091736	0.631295147271788	0.840307595766326	0.479763022917618	0.606736754814991	0.346934813561504	0.715766893462196	0.65228002751351	0.480143183791562	0.59692860426723	0.535418574863053	0.520820397303595	0.421142216155418	0.269990252675192	0.473300288060566	0.504549511898782	0.580657718862417	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Egerieicola;s__Egerieicola faecale"
"D300479:bin_000001"	0.790071613594484	15.4299518748819	3.02358784674722	0.468327885125801	3.47793694770287	2.80981284905127	1.48553543377223	2.74239031545714	37.9144014428783	6.53550636922835	1.75653849262883	1.23160039315652	1.22256438349958	1.56075828339501	1.75816034051597	0.449406326442453	1.31184324814427	0.623484666329254	4.81271775882247	0.502463921607596	"d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus"
"D300479:bin_000005"	4.05747499812704	7.30879078835322	8.13472330803074	0.117224427517587	0.0542586537906139	1.38923599812189	5.34278315582628	0.276054304977384	21.699172294602	0.400870654804014	0.42102999652859	0.899878700811921	1.97432872251538	0.331642617477492	0.3665568816558	1.85397316319802	0.0779351572628818	1.26017331886817	0.455215093027498	0.312684257813103	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381;f__UBA1381;g__Ornithomonoglobus;s__Ornithomonoglobus merdipullorum"
"D300481:bin_000002"	87.3675288293192	58.0034616195391	11.2827818488315	4.6695261573583	262.194295343183	8.85610656934999	96.1256736669511	7.6308477951578	117.584783243782	17.1077175746837	35.7054498648091	4.00295935596389	5.06457577706818	5.58214110691843	20.9491188697239	3.29618096671843	2.61258397325057	6.92569617052831	8.02421981385746	11.9812739058144	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Merdivicinus;s__Merdivicinus intestinigallinarum"
"D300482:bin_000009"	0.750851789649995	0.543760571498625	1.01081736137193	0.444081624333713	0.463235089147539	0.811009855192013	0.779671909240752	0.564083027122685	0.492909471253467	0.966440671768063	0.769375797873696	0.609224056871703	0.456850600876264	0.784437794851705	0.514670684797814	0.689479772112735	0.253086510415558	0.591419427608146	0.641641071263178	1.00928868108162	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter sp900761655"
"D300491:bin_000003"	0.230784470864576	0.00142790082514819	0.31860037161119	39.1954314313099	0.0126726198231902	0.177595165127806	0.00553311569744923	59.7666631564105	0.00526538429273395	0.189821565943137	35.7143877072018	65.8465756260899	24.8890253327455	0.136632260206367	37.6713257880674	0.134490408968645	8.34054720729372	0.0847816114931737	49.460878194705	0.640859739086822	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__CAG-273 sp944392105"
"D300492:bin_000003"	4.66007444151521	20.3866211568686	30.383384962645	36.7956640426249	39.2848794932355	71.1008911447411	6.16576432242146	71.1262257500325	70.0091053777827	78.3844544449113	59.3785692764226	59.5313459944029	29.0284359832225	48.4426154602016	32.4498291874559	31.7798193582322	48.9308042560931	45.090394776487	35.0354970996401	61.0601537026375	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_A;s__Lachnoclostridium_A stercorigallinarum"
"D300493:bin_000002"	0.417536330114049	0.52771952833859	0.278797992576153	0.135655263370387	0.396835689275062	0.293479298135719	0.661319408930638	0.218604639781934	0.237763743537167	0.2467927464563	0.180286432271467	0.16802754212923	0.0997594712772491	0.152905797402877	0.114367370309017	0.130957245591326	0.118404729337898	0.206859595334281	0.127213512673637	0.168100948657028	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__Fimenecus stercoravium"
"D300499:bin_000015"	1.68787917288305	1.70748981561327	0.887713342535754	0.518871065921987	0.591231388627646	0.66219095113829	2.40923381120554	0.446473881105932	0.44337746383274	0.283248456276254	0.540361676282353	0.754346227126139	0.583306034892691	0.440465357111524	0.369063449276139	0.494284038288428	0.180550616715394	0.387568228694499	0.582347620022417	0.317788253716499	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Caccovicinus;s__Caccovicinus sp017889125"
"D300500:bin_000011"	0.0925020974828432	0.143586669055343	136.215591082195	155.916852764686	0.185270260442627	152.382971099968	0.130372083700652	82.6643264729828	0.183851244565613	155.148987798237	9.0570462120258	73.7357898863191	74.0592368177859	60.3699019637406	123.002247366395	77.304614817009	54.815519067139	78.9037570219114	97.0032158447313	119.641929081134	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger stercoravium"
"D300506:bin_000004"	11.1709467565274	53.82215763345	19.5363263076788	4.43915380038818	1.91758429322436	4.5419734904271	39.870456163622	5.90250563255274	0.78007197963503	72.2848754986394	111.204322679437	23.1854597235904	12.229574071726	9.88795365213744	2.63890216426572	22.8479747193477	3.46023076397897	3.82925806357226	2.09015985721113	3.93324815418077	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum stercoravium"
"D300509:bin_000001"	0.158002999838546	0.0704974383054979	17.7163020396191	21.3655920737216	0.355445126001846	23.82462160007	0.107409995600072	22.151046923933	0.143767940180705	14.0713872835932	9.29413823660271	10.579668883885	5.65292089866979	13.3808328311007	13.1138176211551	16.211021510346	12.26217898708	11.8447404843864	13.3336291267808	19.7136472934283	"d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Massilimicrobiota;s__Massilimicrobiota merdigallinarum"
"D300511:bin_000002"	1.7134934541473	1.78205294750447	136.634355953826	287.421061548196	1.5546437570303	202.924561509584	2.5236358890764	370.101116647221	1.05582517733277	239.448048935405	116.246594474413	205.056550731631	59.0440462941955	128.607687044246	62.9912682054564	158.918481101166	272.488920630227	180.251124399637	115.450954145806	52.7413321105069	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella merdigallinarum"
"D300511:bin_000016"	0.181734196036913	0.244054302222732	16.4188473084345	7.57501171662952	0.216687402572151	20.6488034427223	0.320479319727432	30.3909701594024	0.16021156243081	7.96972445409498	6.05814370375865	7.3987284225764	17.9143050774309	8.55212804337345	23.6118463272722	21.487961373897	30.7989448851995	10.7992483374749	13.422761842787	17.863673503334	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Merdisoma;s__Merdisoma sp002160825"
"D300514:bin_000003"	0.0676074912804859	0.0275986745227189	0.113543540150515	1.07477388535622	0.15373758291179	0.196246950716917	0.0454729838612583	2.80941540821033	0.0603836771436668	0.0664961352594368	0.220882009183505	0.238385866515028	0.113821379155777	0.0919647107418116	0.224216077246652	0.182818065462574	65.1832533465708	0.10280043194704	7.2489122602944	30.4746786791904	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__"
"D300519:bin_000006"	0.0801932558461873	0.152688444048788	9.91868739258569	12.2855704268124	0.0892854617244399	10.1384157013101	0.135473867585963	6.17197119427539	0.0554624558573405	11.266455377272	1.01287173483733	5.62680252981536	5.7045105827215	4.41135644801056	8.26117826098025	5.61825585628981	3.90673902176755	6.17342594721591	7.44287973193752	8.12782590809922	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger avicola"
"D300521:bin_000005"	1.00327493281248	0	1.50685092447094	1.75938789596581	0	0.765717474630285	8.81147841922077e-05	2.06470562319181	0	1.76070961772869	1.10460693463352	1.94848222284229	1.14346555446228	0.578914132142805	1.65127105576197	0.600326024701511	0.633104724421012	0.457756303878519	106.091521889181	1.00221755540217	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__CAG-273 sp017886645"
"D300521:bin_000006"	0.394902602196268	0.367147248145329	2.4188143909833	76.7620335518608	0.417049361387173	2.85570954956751	0.289849306164085	99.4849680070409	0.269356363406267	47.2675836639368	411.791447516016	2.59368750251668	1.56810559881577	1.56889655450116	78.9447117182242	8.02683401051923	7.78925968465316	2.50862381380616	214.563843066722	312.34120965407	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium faecigallinarum"
"D300526:bin_000001"	0.037323371587222	0.0318492770877628	0.0525370887675372	28.4512151541894	0.0287923152244284	0.0315649085423363	0.0379632008144315	16.0076741591459	0.0261619061792337	1.57788996643503	34.3482367728341	18.8141784260959	0.0297165129970644	0.0386741221779976	23.6969996274772	0.59994653871346	13.0456202978476	0.024455694906675	23.768731593061	35.5936999096656	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__"
"D300526:bin_000014"	1.27519480495786	1.32007611578405	9.31770677178705	98.2383933463761	1.65057406115656	13.876033319204	1.39989552020054	88.1665984527503	3.40587118090756	155.212480774926	43.4295098875717	24.8886937410032	1.94987402217429	1.61860068830173	75.3961779124352	29.2888866454991	37.3557549334473	9.71630207189889	29.1090421245767	104.527295803719	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia stercorigallinarum"
"GEXTRA:bin_000001"	0	0	6.99340475309085e-05	0.000139868095061817	0	6.99340475309085e-05	0	0	0.00125881285555635	0.000139868095061817	0	0	0.00230782356851998	6.99340475309085e-05	6.99340475309085e-05	6.99340475309085e-05	0	0	0	0.000209802142592726	"d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium animalis"
"GEXTRA:bin_000002"	0.00918850839490219	0.0321890421477465	0.056418612055323	0.191378486951148	0.0180843891339158	0.0413775505426487	0.0289701379329719	0.0186111189145153	0.133204108960493	0.0303747506812372	0.0122318360161437	0.0100078658313903	0.063558726859005	0.00743274245957056	0.0239954677828656	0.0473471547227763	0.00965671264432396	0.118045996385463	0.0324816698036351	0.0426065866973809	"d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B faecium"
"GEXTRA:bin_000004"	0.0271094111187835	0.0523019951887641	0.0751670035566269	0.011980169055018	0.267534289525772	0.0646244547882111	0.0283416570787282	0.0341605963340226	0.0838611833851257	0.0907069942737074	0.070648768370163	0.0301900260186453	0.0442923964491235	0.0358720490561681	0.0492213802889023	0.0460038491712689	0.195584817086779	0.0169776110036826	0.577923355214066	0.0524389114065357	"d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri"
"GEXTRA:bin_000006"	0.00377187502619358	0.0173802084540292	0.0373489585927011	0.00946666673240741	0.0107979167416522	0.0290656252018446	0.00192291668002025	0.0178239584571108	0.0309145835480179	0.0408989586173539	0.0234447918294777	0.0141260417647642	0.0204864584756004	0.014347916766305	0.0233708334956308	0.0300270835418547	0.013238541758601	0.009910416735489	0.0309885418818649	0.0202645834740596	"d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus;s__Pediococcus acidilactici"
"GPB:bin_000001"	15.1100306692605	18.2395743303204	44.9806546629706	7.58944960095274	4.58709231707564	28.117692203186	17.963305284883	16.9646754290372	4.20202833365612	15.3642227611584	19.4114956250777	16.99654428832	16.5624123787032	20.691778267895	9.22090394826983	11.2853339654111	6.39050120104408	23.7264018684835	9.86847049709639	6.33586887084513	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster excrementipullorum"
"GPB:bin_000002"	0.297710067822448	1.37244852727875	0.000944237032871514	0.0533100491475376	19.7502912708958	0	0.225318561968965	0.0998530662261626	22.4251967553917	0.208046892909357	0.0367465578625831	0.184480310297272	0.174251075774497	0.158199046215682	0.00180978764633707	0.0418218319142675	0.0362350961364444	0.105203742745768	0.0497691602742694	0.0606672293619948	"d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Proteus;s__Proteus mirabilis"
"GPB:bin_000003"	0.479621080999635	0.753567589216079	0.841708258288853	1.68474370114302	0.829021935238077	0.58392217389709	0.744160192738427	0.803258940734964	1.32683325175052	0.659805903160807	0.639273577238629	0.452374762570585	0.346824554788131	0.434691979979811	0.553240789534291	0.5608135485246	0.391051028685143	0.476303119586356	2.63785739323776	0.728780465716871	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter merdavium"
"GPB:bin_000004"	8.2252461158158	20.0815193965685	1.32395106097523	5.68975449260758	16.8419683289955	1.26251741631378	23.5810430835333	9.34426275425017	2.79196308503954	22.5670144898129	5.7879269506038	8.57022684077638	0.842751965861068	0.934435611845178	5.44299290774403	5.4960704563611	4.39250559329371	1.08475197644234	3.29533617803682	11.5701120028084	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter stercoravium"
"GPB:bin_000005"	4.09002158962174	7.18554935242211	5.4769764605337	6.62236061003862	8.50853948623523	3.30054720586522	7.35006333339684	5.1057816147513	18.2651057572472	9.71861939840583	3.19285384849517	3.1455033288246	2.56606588179627	2.3086119685278	4.7267116299079	2.50990982688872	2.36284077421367	2.28787742517732	3.31892253034088	6.57534237471662	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__"
"GPB:bin_000009"	2.53782167272205	21.5464411513255	0.00610666654943906	0.00475918613712152	28.8179901823151	0.001175461636277	8.89179388251538	0.00160550857637834	14.1049949091999	0.00226491388453373	0.010579154726493	0.00232225347654725	0.0133887947351551	0.00240826286456752	0.0463877299389314	0.00404244123695262	0.0137615020832429	0.0384748662410667	0.0020928951084932	0.00840025022997955	"d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae"
"GPB:bin_000010"	31.7179571377339	42.3525967514529	2.57409318064788	3.22856744885502	55.7368917640489	0.62314975825924	27.5144852223315	0.78468842827223	142.996041262636	1.16474234172456	7.29142571899835	1.4257063929102	7.37118661907694	1.46667406185614	1.69631360309388	3.22825231294005	1.09686206564029	36.2406617349997	0.679874222953618	4.44029655550142	"d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli"
"GPB:bin_000012"	1.03010446610955	1.33907175174906	2.10858868767778	1.53918458760654	1.33997604624361	1.74389425381135	1.48458780749781	2.05282386051358	8.60236513201192	1.93439896066419	1.44743637534652	1.40116664037514	1.10802450839035	1.44517563911013	1.01232000771665	1.10663038771124	1.30452016626961	1.5973985456935	1.06273442578807	1.13944874207612	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Choladocola;s__Choladocola sp944381625"
"GPB:bin_000014"	1.25429426876878	1.17615060975665	22.4827162209163	9.90440228955018	1.24734715672412	13.8141279739769	1.45612376575246	4.74433265496827	0.846821174071017	2.39702609117335	4.40673933436677	14.8980590767878	31.1327334297756	9.628379452168	5.50020568900367	4.55353680652611	4.00521442056999	23.6913774988036	6.98611576522212	27.93819703826	"d__Bacteria;p__Bacillota;c__Bacilli;o__CAJFEE01;f__CAJFEE01;g__Harrysmithimonas;s__Harrysmithimonas galli"
"GPB:bin_000015"	28.9142805030056	14.7976586510115	42.8544526987072	31.4005929562706	56.2942368725525	20.6493716758764	17.6009830849022	52.6855470300094	16.3476537303922	54.5895669595277	31.745267186742	18.7922347144064	19.1904585584288	30.3793840769914	23.5802714623417	11.4025612039904	24.0875425792299	23.4539948069429	10.3316555127819	48.4544349209858	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter pullicola"
"GPB:bin_000016"	1.50937627337107	2.23972650617953	3.07041198544443	2.46695131453096	1.93744206783242	2.42863296849684	2.2414314381499	3.20083928117795	1.1695407083765	3.40210650028046	4.26113647355281	1.61751158359196	1.72014848820841	1.95837010776875	1.8884252736842	1.85675616233453	1.67023660477574	1.87572353050493	2.85772172214042	3.80464093848549	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fournierella;s__Fournierella sp002161595"
"GPB:bin_000017"	3.2799214970395	1.63498943967073	0.120622991732255	0.205410250740126	6.79605420517727	0.160731934616218	1.97858092190772	0.127603978626616	10.8532768611452	0.0853372761571233	0.280043346992563	0.0558478951548848	0.0406589600332154	0.0901181944544732	0.144273729150119	0.220303022781428	0.251738618311791	0.112499661527908	0.079456323561268	0.0731522808506029	"d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Thomasclavelia;s__Thomasclavelia ramosa"
"GPB:bin_000019"	0.0505213571778654	0.0426071741322687	0.168238608139098	0.31139074926574	0.133894040205377	0.129065890800202	0.049476087719013	0.524775043080034	0.0642591843513539	0.114830316265355	0.264403398353518	0.0854632219452166	0.0668474706304169	0.111843832097205	0.0592319360016353	0.190039942566591	0.371020883156462	0.141609124306431	0.508847127516569	0.3066123745967	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__HGM12998;s__HGM12998 sp900756495"
"GPB:bin_000020"	0.0147706969524732	0.00618308244522132	0.00872501633936787	0.0670520940726224	0.0303658048976425	0.0111982493174564	0.00831281084301978	0.0253506380254074	0.0149080987845892	0.0136027813794869	0.018549247335664	0.0088624181714839	0.00796930626272971	0.0074883998503236	0.0100303337444701	0.0248697316130013	0.238804384217659	0.0060456806131053	0.0879371725542588	0.0967995907257427	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp904419095"
"GPB:bin_000021"	30.3192165580523	53.2590574802628	16.318249121004	17.1978885890455	34.0668423036804	37.8321719589533	31.2700954284676	41.5614816916776	21.5416087392023	52.1296327976854	35.6814765311763	8.71004103603028	5.62099131221441	9.80113863762137	13.586008512316	8.83853563555309	22.1571962782866	20.7721478577798	16.9474912712506	11.9635581970514	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Anaeromassilibacillus;s__Anaeromassilibacillus stercoravium"
