"genome"	"D300429"	"D300431"	"D300438"	"D300443"	"D300448"	"D300452"	"D300463"	"D300471"	"D300472"	"D300474"	"D300488"	"D300489"	"D300491"	"D300500"	"D300502"	"D300508"	"D300511"	"D300514"	"D300518"	"D300521"	"D300522"	"D300526"	"classification"
"D300444:bin_000010"	28.0499228944173	46.5481337697438	38.2914578520748	7.64522489440975	26.3304777794593	59.3867761111521	43.2447411241031	26.3542566909261	14.4238093034483	13.9623014359273	6.88519085038765	14.6251092798101	16.6255395202069	9.99253645474409	13.7664419994672	6.35267455690867	12.212792647892	6.1863159790533	18.2849041902163	9.63632179480285	10.1226404003237	6.34648359771022	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster excrementigallinarum"
"D300452:bin_000016"	50.5463597379555	61.9364394456441	42.894590794611	33.7131121782756	32.7624885246563	48.9667798965641	81.2860322539299	18.6763618004269	48.9723752448778	42.2794928532438	26.9892927154421	30.7873631010201	22.8626582719092	12.1697849889817	39.6333485361983	23.7936982064306	20.9714630729783	10.1986608900117	23.3377749121498	17.7808132903836	70.6429640772132	31.8025609779107	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella sp904392525"
"D300458:bin_000001"	0.115219558982248	0.0822556744605887	0.232056504821867	0.121766124833512	0.0740147033301739	0.185229304379884	0.058688037396038	0.0442085741014774	0.147798351395009	0.342808995340899	0.297291108069169	0.130546224916384	0.0822556744605887	0.0627700137503556	0.0546060610417204	0.0134012053896465	0.247152115490664	0.228975767950684	0.109366158927	0.199169638721987	0.102511519388618	0.175447964813877	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Coproplasma;s__Coproplasma stercorigallinarum"
"D300462:bin_000001"	1.22727794695565	0.0993093006243514	0.885064901924091	0.128921335125296	0.47267611983464	0	0.000372144060155492	0.000265817185825352	0.27586507544955	0.206858934009289	0.0019670471751076	0.394047396267501	0.0983523587553801	0.618131283918273	0.757632143039418	0.171133104234361	0.147900682193226	0.199043908746023	0.544606250318981	0.205370357768667	0.00760237151460506	0.0646467395927255	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes excrementavium"
"D300472:bin_000003"	16.586543886162	34.1904041075208	98.5606197100965	5.63231327081834	27.1785832362917	76.322043788195	25.7538890383368	14.1389992037273	77.7672626951415	8.73380097193273	31.2753581346801	73.0478691376076	19.4401769208423	22.3641420080616	13.434066790197	4.03863946611399	131.592935918133	8.1573360432158	51.5030498714609	6.91097040322636	61.4477012146831	8.93937043947593	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__Borkfalkia sp904373255"
"D300474:bin_000012"	1.87578312290101	1.45428869617791	5.66627352378303	19.8902432458733	4.67651652888831	0.810083897605395	1.34794950961918	0.848255652780486	1.45042637666611	47.7214154080131	6.87974409040035	12.1596853430158	8.2580403961837	1.6897397064169	4.28667305816453	19.4955342557645	6.2212436936348	17.0431118457507	4.56972590238665	8.07239825964886	0.85613077178507	5.9683370056022	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter norwichensis"
"D300475:bin_000015"	0.380541034818174	0.540588762748695	0.75439123825493	0.408064682091736	0.840307595766326	0.528119486083324	1.07555114456302	0.476265542877331	0.632131501194465	0.606736754814991	0.715766893462196	0.65228002751351	0.480143183791562	0.59692860426723	0.535418574863053	0.520820397303595	0.421142216155418	0.269990252675192	0.473300288060566	0.504549511898782	0.412778676928645	0.580657718862417	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Egerieicola;s__Egerieicola faecale"
"D300479:bin_000001"	0.263743358790338	6.52994574790099	3.02358784674722	0.468327885125801	2.80981284905127	0.564403064726147	3.09139653460019	0.073832694290941	0.507638388676104	2.74239031545714	6.53550636922835	1.75653849262883	1.23160039315652	1.22256438349958	1.56075828339501	1.75816034051597	0.449406326442453	1.31184324814427	0.623484666329254	4.81271775882247	0.401986583456431	0.502463921607596	"d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus"
"D300479:bin_000005"	2.14310959418816	10.9444637300558	8.13472330803074	0.117224427517587	1.38923599812189	0.0196446351273527	0.00600491030093751	0.119154577257174	1.61313336791399	0.276054304977384	0.400870654804014	0.42102999652859	0.899878700811921	1.97432872251538	0.331642617477492	0.3665568816558	1.85397316319802	0.0779351572628818	1.26017331886817	0.455215093027498	2.77752836748221	0.312684257813103	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381;f__UBA1381;g__Ornithomonoglobus;s__Ornithomonoglobus merdipullorum"
"D300481:bin_000002"	14.9195158206248	92.598542961159	11.2827818488315	4.6695261573583	8.85610656934999	5.2414864290551	54.3790300551541	4.61996067296541	2.40822166836912	7.6308477951578	17.1077175746837	35.7054498648091	4.00295935596389	5.06457577706818	5.58214110691843	20.9491188697239	3.29618096671843	2.61258397325057	6.92569617052831	8.02421981385746	0.330741580984748	11.9812739058144	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Merdivicinus;s__Merdivicinus intestinigallinarum"
"D300482:bin_000009"	0.615698467512996	0.43670798999224	1.01081736137193	0.444081624333713	0.811009855192013	0.879485739960692	1.52216091847908	0.49763039567941	0.46979942215885	0.564083027122685	0.966440671768063	0.769375797873696	0.609224056871703	0.456850600876264	0.784437794851705	0.514670684797814	0.689479772112735	0.253086510415558	0.591419427608146	0.641641071263178	0.748244040919474	1.00928868108162	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter sp900761655"
"D300491:bin_000003"	0.0139220330451948	0.0127618636247619	0.31860037161119	39.1954314313099	0.177595165127806	0.0128511074263337	0.29530773940096	0.00169563222986347	0.0804979090177292	59.7666631564105	0.189821565943137	35.7143877072018	65.8465756260899	24.8890253327455	0.136632260206367	37.6713257880674	0.134490408968645	8.34054720729372	0.0847816114931737	49.460878194705	0.153142363497143	0.640859739086822	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__CAG-273 sp944392105"
"D300492:bin_000003"	124.757549335374	44.6805622955324	30.383384962645	36.7956640426249	71.1008911447411	52.5130722039267	96.0106893938183	8.59490056619827	8.86932862994376	71.1262257500325	78.3844544449113	59.3785692764226	59.5313459944029	29.0284359832225	48.4426154602016	32.4498291874559	31.7798193582322	48.9308042560931	45.090394776487	35.0354970996401	21.9736984572733	61.0601537026375	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_A;s__Lachnoclostridium_A stercorigallinarum"
"D300493:bin_000002"	0.181387530188435	0.0497696258469278	0.278797992576153	0.135655263370387	0.293479298135719	0.136462735176163	0.172431933797099	0.159512384904682	0.273659535630305	0.218604639781934	0.2467927464563	0.180286432271467	0.16802754212923	0.0997594712772491	0.152905797402877	0.114367370309017	0.130957245591326	0.118404729337898	0.206859595334281	0.127213512673637	0.111357702669306	0.168100948657028	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__Fimenecus stercoravium"
"D300499:bin_000015"	0.940868505725546	0.265628367507377	0.887713342535754	0.518871065921987	0.66219095113829	0.19931343090652	0.387347056032128	0.403492660385199	0.867144284935266	0.446473881105932	0.283248456276254	0.540361676282353	0.754346227126139	0.583306034892691	0.440465357111524	0.369063449276139	0.494284038288428	0.180550616715394	0.387568228694499	0.582347620022417	0.588651040899986	0.317788253716499	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Caccovicinus;s__Caccovicinus sp017889125"
"D300500:bin_000011"	0.579667985760176	0.546232424158036	136.215591082195	155.916852764686	152.382971099968	12.9215585760885	27.9034395171089	47.518495985072	74.3719524416829	82.6643264729828	155.148987798237	9.0570462120258	73.7357898863191	74.0592368177859	60.3699019637406	123.002247366395	77.304614817009	54.815519067139	78.9037570219114	97.0032158447313	117.968909362135	119.641929081134	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger stercoravium"
"D300506:bin_000004"	10.3386749114885	3.09992294862917	19.5363263076788	4.43915380038818	4.5419734904271	6.87358698514567	12.1372879868135	7.44210906182641	8.8522076680744	5.90250563255274	72.2848754986394	111.204322679437	23.1854597235904	12.229574071726	9.88795365213744	2.63890216426572	22.8479747193477	3.46023076397897	3.82925806357226	2.09015985721113	5.39221098420935	3.93324815418077	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum stercoravium"
"D300509:bin_000001"	2.80541597802255	0.162316654280316	17.7163020396191	21.3655920737216	23.82462160007	1.14971215600146	0.50426620424291	2.80547760165743	20.3447349382593	22.151046923933	14.0713872835932	9.29413823660271	10.579668883885	5.65292089866979	13.3808328311007	13.1138176211551	16.211021510346	12.26217898708	11.8447404843864	13.3336291267808	8.5359826566442	19.7136472934283	"d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Massilimicrobiota;s__Massilimicrobiota merdigallinarum"
"D300511:bin_000002"	166.46105802818	6.48863747248491	136.634355953826	287.421061548196	202.924561509584	7.90046017622828	1.6120685062142	8.7723824820542	54.0680278991192	370.101116647221	239.448048935405	116.246594474413	205.056550731631	59.0440462941955	128.607687044246	62.9912682054564	158.918481101166	272.488920630227	180.251124399637	115.450954145806	58.9358866219641	52.7413321105069	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella merdigallinarum"
"D300511:bin_000016"	2.96478492539008	0.0625448856490676	16.4188473084345	7.57501171662952	20.6488034427223	0.0892374469099005	0.147342938159798	0.496481639451493	2.16288419024884	30.3909701594024	7.96972445409498	6.05814370375865	7.3987284225764	17.9143050774309	8.55212804337345	23.6118463272722	21.487961373897	30.7989448851995	10.7992483374749	13.422761842787	0.341215225212164	17.863673503334	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Merdisoma;s__Merdisoma sp002160825"
"D300514:bin_000003"	0.0538081540191264	0.0629768411927814	0.113543540150515	1.07477388535622	0.196246950716917	0.527431044989544	0.198840114766032	0.0669592002682072	0.253389172799191	2.80941540821033	0.0664961352594368	0.220882009183505	0.238385866515028	0.113821379155777	0.0919647107418116	0.224216077246652	0.182818065462574	65.1832533465708	0.10280043194704	7.2489122602944	0.0635325192033059	30.4746786791904	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__"
"D300519:bin_000006"	0.117834988182153	0.0837089087857783	9.91868739258569	12.2855704268124	10.1384157013101	0.980261023087333	2.07799334612169	4.06009422758074	5.08345230653099	6.17197119427539	11.266455377272	1.01287173483733	5.62680252981536	5.7045105827215	4.41135644801056	8.26117826098025	5.61825585628981	3.90673902176755	6.17342594721591	7.44287973193752	9.47444221337427	8.12782590809922	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger avicola"
"D300521:bin_000005"	0.0600942828190857	0.0582438723510493	1.50685092447094	1.75938789596581	0.765717474630285	0	1.37864391347128	0.0103094297504883	0.373430455406576	2.06470562319181	1.76070961772869	1.10460693463352	1.94848222284229	1.14346555446228	0.578914132142805	1.65127105576197	0.600326024701511	0.633104724421012	0.457756303878519	106.091521889181	0.748182632576036	1.00221755540217	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__CAG-273 sp017886645"
"D300521:bin_000006"	0.60400252338832	0.647576991147049	2.4188143909833	76.7620335518608	2.85570954956751	1.17571967380029	1.87212020225456	1.37087001290456	1.52726352342475	99.4849680070409	47.2675836639368	411.791447516016	2.59368750251668	1.56810559881577	1.56889655450116	78.9447117182242	8.02683401051923	7.78925968465316	2.50862381380616	214.563843066722	1.68840276805728	312.34120965407	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium faecigallinarum"
"D300526:bin_000001"	0.0782724421286313	0.0346218704056707	0.0525370887675372	28.4512151541894	0.0315649085423363	0.0642672912663784	0.170265666574089	0.027939209588149	0.027583748906366	16.0076741591459	1.57788996643503	34.3482367728341	18.8141784260959	0.0297165129970644	0.0386741221779976	23.6969996274772	0.59994653871346	13.0456202978476	0.024455694906675	23.768731593061	0.0129387688169036	35.5936999096656	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__"
"D300526:bin_000014"	1.9258825897611	9.00435859559202	9.31770677178705	98.2383933463761	13.876033319204	2.91582564887855	2.15913769501021	3.44906488146894	0.804944485224136	88.1665984527503	155.212480774926	43.4295098875717	24.8886937410032	1.94987402217429	1.61860068830173	75.3961779124352	29.2888866454991	37.3557549334473	9.71630207189889	29.1090421245767	1.57025293476945	104.527295803719	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia stercorigallinarum"
"GEXTRA:bin_000001"	0	0.00937116236914174	6.99340475309085e-05	0.000139868095061817	6.99340475309085e-05	0.0207004780691489	0.0104201730821054	0	0	0	0.000139868095061817	0	0	0.00230782356851998	6.99340475309085e-05	6.99340475309085e-05	6.99340475309085e-05	0	0	0	0	0.000209802142592726	"d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium animalis"
"GEXTRA:bin_000002"	0.00193134252886479	0.203434746373758	0.056418612055323	0.191378486951148	0.0413775505426487	0.0921777116049105	0.159247970334579	0.0532582333717261	0.00368710846419642	0.0186111189145153	0.0303747506812372	0.0122318360161437	0.0100078658313903	0.063558726859005	0.00743274245957056	0.0239954677828656	0.0473471547227763	0.00965671264432396	0.118045996385463	0.0324816698036351	0.00275069996535289	0.0426065866973809	"d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B faecium"
"GEXTRA:bin_000004"	0.00431286085980646	0.0479206762200718	0.0751670035566269	0.011980169055018	0.0646244547882111	0.00753039197743986	0.0431970667069505	0.00212220137546032	0.00246449191988941	0.0341605963340226	0.0907069942737074	0.070648768370163	0.0301900260186453	0.0442923964491235	0.0358720490561681	0.0492213802889023	0.0460038491712689	0.195584817086779	0.0169776110036826	0.577923355214066	0.00260140813766104	0.0524389114065357	"d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri"
"GEXTRA:bin_000006"	0.00162708334463252	0.0207083334771412	0.0373489585927011	0.00946666673240741	0.0290656252018446	0.0056208333723669	0.0281041668618345	0.00140520834309172	0.000813541672316262	0.0178239584571108	0.0408989586173539	0.0234447918294777	0.0141260417647642	0.0204864584756004	0.014347916766305	0.0233708334956308	0.0300270835418547	0.013238541758601	0.009910416735489	0.0309885418818649	0.00147916667693866	0.0202645834740596	"d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus;s__Pediococcus acidilactici"
"GPB:bin_000001"	10.9644774229728	10.0380402891756	44.9806546629706	7.58944960095274	28.117692203186	2.87296682458975	3.57874282047354	7.88212279844717	16.6209831506956	16.9646754290372	15.3642227611584	19.4114956250777	16.99654428832	16.5624123787032	20.691778267895	9.22090394826983	11.2853339654111	6.39050120104408	23.7264018684835	9.86847049709639	15.9939037256937	6.33586887084513	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster excrementipullorum"
"GPB:bin_000002"	0.0762471404043747	5.9706074748951	0.000944237032871514	0.0533100491475376	0	14.2255997347743	20.0952131903619	0.0478413429988234	0.0029113975180205	0.0998530662261626	0.208046892909357	0.0367465578625831	0.184480310297272	0.174251075774497	0.158199046215682	0.00180978764633707	0.0418218319142675	0.0362350961364444	0.105203742745768	0.0497691602742694	0.0103079209421807	0.0606672293619948	"d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Proteus;s__Proteus mirabilis"
"GPB:bin_000003"	1.01670144670925	2.93717654755576	0.841708258288853	1.68474370114302	0.58392217389709	1.27554147178523	1.88913012420105	1.11389819869827	0.343038175292976	0.803258940734964	0.659805903160807	0.639273577238629	0.452374762570585	0.346824554788131	0.434691979979811	0.553240789534291	0.5608135485246	0.391051028685143	0.476303119586356	2.63785739323776	0.680143054882205	0.728780465716871	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter merdavium"
"GPB:bin_000004"	0.718904352421229	1.68279636987536	1.32395106097523	5.68975449260758	1.26251741631378	1.26867945362024	1.55824852492342	1.00263816112358	0.637444086513759	9.34426275425017	22.5670144898129	5.7879269506038	8.57022684077638	0.842751965861068	0.934435611845178	5.44299290774403	5.4960704563611	4.39250559329371	1.08475197644234	3.29533617803682	0.797050189171433	11.5701120028084	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter stercoravium"
"GPB:bin_000005"	9.00108457611372	47.7293238279334	5.4769764605337	6.62236061003862	3.30054720586522	12.1905158958187	5.63275136314116	14.4459291401411	1.66903105440913	5.1057816147513	9.71861939840583	3.19285384849517	3.1455033288246	2.56606588179627	2.3086119685278	4.7267116299079	2.50990982688872	2.36284077421367	2.28787742517732	3.31892253034088	4.0235314914738	6.57534237471662	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__"
"GPB:bin_000009"	1.43469393177009	19.133935156949	0.00610666654943906	0.00475918613712152	0.001175461636277	20.436690687496	55.2033481734569	0.561010568260204	0.0261181841621548	0.00160550857637834	0.00226491388453373	0.010579154726493	0.00232225347654725	0.0133887947351551	0.00240826286456752	0.0463877299389314	0.00404244123695262	0.0137615020832429	0.0384748662410667	0.0020928951084932	0.0200115176127158	0.00840025022997955	"d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae"
"GPB:bin_000010"	15.9048466012907	40.7995754488954	2.57409318064788	3.22856744885502	0.62314975825924	52.4742581227858	62.8057369863048	18.6741034540787	6.02628107476473	0.78468842827223	1.16474234172456	7.29142571899835	1.4257063929102	7.37118661907694	1.46667406185614	1.69631360309388	3.22825231294005	1.09686206564029	36.2406617349997	0.679874222953618	6.2829277639153	4.44029655550142	"d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli"
"GPB:bin_000012"	1.98311782655833	1.06216924172897	2.10858868767778	1.53918458760654	1.74389425381135	1.02305850483948	1.71469307742469	0.654746892994832	1.30418105583416	2.05282386051358	1.93439896066419	1.44743637534652	1.40116664037514	1.10802450839035	1.44517563911013	1.01232000771665	1.10663038771124	1.30452016626961	1.5973985456935	1.06273442578807	0.964731509940708	1.13944874207612	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Choladocola;s__Choladocola sp944381625"
"GPB:bin_000014"	1.13455874941086	0.88459893368641	22.4827162209163	9.90440228955018	13.8141279739769	1.25188775283174	1.21238456669545	40.4301034256981	24.4837569255442	4.74433265496827	2.39702609117335	4.40673933436677	14.8980590767878	31.1327334297756	9.628379452168	5.50020568900367	4.55353680652611	4.00521442056999	23.6913774988036	6.98611576522212	46.1800419006209	27.93819703826	"d__Bacteria;p__Bacillota;c__Bacilli;o__CAJFEE01;f__CAJFEE01;g__Harrysmithimonas;s__Harrysmithimonas galli"
"GPB:bin_000015"	34.4956047758579	3.45972927647272	42.8544526987072	31.4005929562706	20.6493716758764	13.6255844498041	4.21293034856166	2.94756640022211	17.4069577268297	52.6855470300094	54.5895669595277	31.745267186742	18.7922347144064	19.1904585584288	30.3793840769914	23.5802714623417	11.4025612039904	24.0875425792299	23.4539948069429	10.3316555127819	4.37522420563744	48.4544349209858	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter pullicola"
"GPB:bin_000016"	2.17293579624017	1.17218335293058	3.07041198544443	2.46695131453096	2.42863296849684	1.92836330509019	2.08202029892004	1.40200818253684	2.12161734393195	3.20083928117795	3.40210650028046	4.26113647355281	1.61751158359196	1.72014848820841	1.95837010776875	1.8884252736842	1.85675616233453	1.67023660477574	1.87572353050493	2.85772172214042	1.70544344996394	3.80464093848549	"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fournierella;s__Fournierella sp002161595"
"GPB:bin_000017"	0.127688596649578	0.311690487580331	0.120622991732255	0.205410250740126	0.160731934616218	0.568252333200953	0.494338490143693	0.159039574156979	0.219202988482923	0.127603978626616	0.0853372761571233	0.280043346992563	0.0558478951548848	0.0406589600332154	0.0901181944544732	0.144273729150119	0.220303022781428	0.251738618311791	0.112499661527908	0.079456323561268	0.0467091486749946	0.0731522808506029	"d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Thomasclavelia;s__Thomasclavelia ramosa"
